id,price,number_of_reviews,availability_365,room_type,neighbourhood,neighbourhood_group,accommodates,bedrooms,bathrooms,host_is_superhost,reviews_per_month,last_review,first_review,calculated_host_listings_count,latitude,longitude,minimum_nights,host_name,host_since,number_of_reviews_ltm,instant_bookable,host_response_rate,host_acceptance_rate,host_response_time
608322,130.0,239,270,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,True,1.63,2024-08-20,2012-08-20,1,38.71104,-9.14523,4,João,2012-07-22,13,False,1.0,0.94,within a day
612831,120.0,453,325,Entire home/apt,Santa Maria Maior,Lisboa,6,2.0,2.0,False,3.08,2024-08-22,2012-08-12,2,38.71386,-9.13664,2,Pedro,2012-07-23,48,False,1.0,0.84,within an hour
619755,90.0,81,317,Entire home/apt,Cascais e Estoril,Cascais,2,1.0,1.0,False,0.55,2024-09-08,2012-08-11,1,38.70047,-9.43292,5,Daniel,2012-07-27,14,False,1.0,1.0,within an hour
625871,124.0,164,113,Entire home/apt,Santa Maria Maior,Lisboa,4,0.0,1.0,True,1.12,2024-08-29,2012-08-26,10,38.71294,-9.14233,3,Fadoflats,2011-11-17,34,False,1.0,0.98,within a few hours
629209,100.0,212,293,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,True,1.56,2024-08-24,2013-07-16,1,38.71101,-9.15092,2,Sabine,2012-08-01,17,False,1.0,1.0,within a few hours
632865,108.0,416,42,Entire home/apt,Estrela,Lisboa,2,1.0,1.0,True,2.83,2024-09-04,2012-08-17,4,38.70926,-9.16124,3,Nuno,2011-02-11,41,False,1.0,0.99,within an hour
487633,115.0,518,9,Entire home/apt,Santa Maria Maior,Lisboa,2,1.0,1.0,True,3.5,2024-09-06,2012-07-17,1,38.71376,-9.1364,3,Michela,2012-05-19,47,False,1.0,0.96,within a few hours
488241,244.0,109,345,Entire home/apt,Santa Maria Maior,Lisboa,5,2.0,1.0,True,0.84,2024-08-21,2014-01-04,11,38.71252,-9.1245,1,Paula & Eduardo,2012-05-17,26,True,1.0,0.98,within an hour
488694,206.0,118,302,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,1.0,True,0.79,2024-08-10,2012-06-08,11,38.71275,-9.12475,1,Paula & Eduardo,2012-05-17,22,True,1.0,0.98,within an hour
489178,95.0,431,115,Entire home/apt,Santa Maria Maior,Lisboa,3,1.0,1.0,False,2.89,2024-09-08,2012-06-19,7,38.71214,-9.12936,6,Susana,2011-06-21,42,True,0.94,1.0,within an hour
493274,231.0,776,309,Entire home/apt,So Vicente,Lisboa,2,1.0,1.0,True,5.27,2024-08-31,2012-08-13,3,38.72068,-9.13157,2,Bruno,2012-05-22,86,True,1.0,1.0,within an hour
493438,73.0,38,281,Entire home/apt,Penha de Frana,Lisboa,4,2.0,1.0,False,0.37,2020-02-29,2016-04-26,1,38.73067,-9.13103,3,Cristina,2012-05-22,0,False,1.0,0.0,within a few hours
495237,180.0,400,244,Entire home/apt,So Vicente,Lisboa,3,2.0,1.5,True,2.7,2024-09-08,2012-07-10,12,38.7144,-9.12395,4,Chiho & Nuno,2012-05-23,47,True,1.0,1.0,within an hour
496725,80.0,167,145,Entire home/apt,So Joo das Lampas e Terrugem,Sintra,4,2.0,1.0,False,1.4,2024-03-23,2014-11-23,1,38.84932,-9.45326,2,Claire,2012-05-24,7,False,1.0,0.75,within a few hours
500107,150.0,564,128,Entire home/apt,Misericrdia,Lisboa,3,1.0,1.0,True,3.79,2024-09-03,2012-06-22,5,38.71133,-9.14796,4,Alexandre And Carolina,2011-07-05,55,False,1.0,1.0,within an hour
502180,95.0,38,254,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,False,0.26,2024-08-06,2012-08-10,8,38.71304,-9.14684,5,José,2010-08-31,6,False,1.0,0.85,within a few hours
505847,199.0,151,78,Entire home/apt,Santa Maria Maior,Lisboa,5,2.0,2.0,True,1.08,2024-08-27,2013-03-18,16,38.71091,-9.13784,1,Martin,2011-08-03,32,True,1.0,0.99,within an hour
506047,83.0,276,340,Entire home/apt,Misericrdia,Lisboa,3,1.0,1.0,True,1.85,2024-08-23,2012-06-12,3,38.71382,-9.14689,2,Paulo,2012-05-29,24,False,1.0,1.0,within an hour
526914,65.0,395,344,Private room,Ajuda,Lisboa,2,1.0,1.0,False,2.94,2024-09-10,2013-09-05,1,38.70846,-9.19649,1,Rui,2012-06-09,42,False,0.8,1.0,within an hour
528641,290.0,391,275,Entire home/apt,Misericrdia,Lisboa,6,3.0,2.0,True,2.65,2024-09-11,2012-08-08,1,38.7074,-9.14209,3,Carla,2012-05-19,30,False,1.0,1.0,within an hour
535226,257.0,63,257,Entire home/apt,Arroios,Lisboa,12,4.0,2.0,False,0.43,2024-08-27,2012-08-13,65,38.72735,-9.13494,3,Albertino,2012-05-14,19,True,1.0,1.0,within an hour
537107,232.0,194,49,Entire home/apt,Santa Maria Maior,Lisboa,8,3.0,2.0,True,1.31,2024-08-26,2012-08-03,16,38.71127,-9.13762,1,Martin,2011-08-03,41,True,1.0,0.99,within an hour
538364,270.0,129,313,Entire home/apt,Santa Maria Maior,Lisboa,8,3.0,2.5,False,0.92,2024-09-02,2013-03-17,1,38.7144889831543,-9.134299278259276,3,Thi Hien,2012-06-15,9,False,1.0,1.0,within an hour
543049,145.0,401,340,Entire home/apt,Misericrdia,Lisboa,6,3.0,1.0,False,2.75,2024-08-29,2012-09-25,21,38.71033,-9.14651,2,Seven Hills Apartments,2011-08-28,45,False,1.0,1.0,within an hour
543783,171.0,566,345,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,1.0,True,3.85,2024-09-08,2012-08-23,3,38.71046,-9.13134,2,"André, Ricardo & Luís",2011-08-01,45,True,1.0,1.0,within an hour
544784,120.0,83,93,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,1.0,False,0.73,2024-09-06,2015-04-30,1,38.71656,-9.13428,3,Clara,2012-06-19,18,False,1.0,1.0,within an hour
553492,65.0,39,349,Entire home/apt,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",Torres Vedras,4,1.0,1.0,False,0.4,2024-08-11,2016-08-28,1,39.1018976028789,-9.283559776546836,3,Manuela,2012-06-23,2,False,1.0,1.0,within an hour
557764,99.0,264,301,Entire home/apt,Arroios,Lisboa,2,1.0,1.0,True,1.8,2024-09-05,2012-08-29,2,38.7162,-9.13928,2,André,2012-06-25,60,False,1.0,1.0,within an hour
558363,95.0,69,317,Entire home/apt,Avenidas Novas,Lisboa,3,1.0,1.0,True,0.51,2023-11-23,2013-09-09,1,38.7437,-9.14895,14,Mauro,2012-06-26,3,False,1.0,0.5,within an hour
559455,140.0,192,209,Entire home/apt,Misericrdia,Lisboa,4,2.0,1.0,False,1.31,2024-08-18,2012-08-26,7,38.70984,-9.14977,1,David,2010-06-01,31,False,1.0,1.0,within an hour
564050,119.0,454,334,Entire home/apt,Santa Maria Maior,Lisboa,4,1.0,1.0,True,3.1,2024-09-04,2012-09-03,1,38.71315,-9.12436,2,Pedro,2012-06-28,44,True,1.0,1.0,within an hour
568655,127.0,287,319,Entire home/apt,Santa Maria Maior,Lisboa,3,2.0,1.0,True,1.97,2024-09-07,2012-09-19,104,38.71255,-9.12677,2,Alexandra Pedro And Team,2013-03-30,55,False,1.0,0.99,within an hour
571283,100.0,7,360,Entire home/apt,Cascais e Estoril,Cascais,4,2.0,1.0,False,0.05,2024-08-07,2012-10-08,1,38.70604,-9.44587,5,André,2012-07-02,2,False,1.0,0.75,within an hour
579469,80.0,264,252,Entire home/apt,Avenidas Novas,Lisboa,4,1.0,2.0,True,1.92,2024-03-09,2013-06-01,1,38.73708,-9.14621,7,Renata,2012-05-15,10,False,1.0,0.71,within a few hours
579988,281.0,163,266,Entire home/apt,Colares,Sintra,16,6.0,5.5,False,1.28,2024-07-23,2014-04-08,1,38.80871,-9.45194,2,Paulo,2012-04-12,14,True,1.0,1.0,within a few hours
581169,28.0,12,82,Private room,Santo Antnio,Lisboa,1,2.0,2.0,False,0.08,2022-05-24,2012-08-11,13,38.72016,-9.14376,6,Joel,2011-04-17,0,False,1.0,0.7,within an hour
585175,86.0,252,337,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,True,1.73,2024-09-05,2012-09-20,3,38.71176,-9.147,2,Paulo,2012-05-29,24,False,1.0,1.0,within an hour
585285,100.0,142,197,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,True,1.06,2021-08-29,2013-09-20,1,38.71322,-9.1471,90,Patrícia,2012-07-09,0,False,1.0,0.77,within a few hours
593624,293.0,94,80,Entire home/apt,Arroios,Lisboa,16,5.0,2.0,False,0.8,2024-08-03,2014-12-31,65,38.72833,-9.1337,3,Albertino,2012-05-14,19,True,1.0,1.0,within an hour
594877,99.0,164,237,Entire home/apt,Santo Antnio,Lisboa,2,1.0,1.0,False,1.7,2024-09-11,2016-10-09,1,38.72344,-9.14339,5,Inês,2012-07-15,42,False,1.0,1.0,within a few hours
596705,80.0,529,128,Entire home/apt,Santa Maria Maior,Lisboa,2,1.0,1.0,False,3.59,2024-09-02,2012-08-10,7,38.71212,-9.12934,6,Susana,2011-06-21,44,True,0.94,1.0,within an hour
597541,116.0,33,127,Private room,Santa Maria Maior,Lisboa,2,1.0,1.0,False,0.22,2024-06-03,2012-07-26,16,38.71038,-9.13534,1,Great Stay,2011-07-24,4,True,1.0,1.0,within an hour
600565,166.0,158,78,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,False,1.07,2024-06-29,2012-08-12,13,38.71158,-9.14377,2,Estela,2012-07-17,13,True,1.0,0.99,within an hour
601241,120.0,147,67,Entire home/apt,Cascais e Estoril,Cascais,4,2.0,1.0,False,1.06,2024-08-23,2013-04-28,3,38.70019,-9.42391,3,Pedro,2012-03-28,22,True,1.0,1.0,within an hour
768070,83.0,262,338,Entire home/apt,Estrela,Lisboa,3,1.0,1.0,False,1.95,2024-08-27,2013-08-27,2,38.7081,-9.15604,2,Helena,2012-11-03,16,True,1.0,1.0,within an hour
776285,182.0,19,310,Entire home/apt,So Vicente,Lisboa,4,2.0,1.0,False,0.15,2024-07-31,2014-07-15,9,38.71448,-9.12453,2,Lisbon,2012-11-08,5,True,1.0,0.97,within an hour
783713,126.0,167,56,Entire home/apt,Santo Antnio,Lisboa,4,2.0,1.5,True,1.24,2024-08-29,2013-08-24,2,38.72128,-9.14353,3,Alexandra,2012-11-12,19,True,1.0,1.0,within an hour
785650,195.0,464,335,Entire home/apt,Santa Maria Maior,Lisboa,5,3.0,1.0,False,3.26,2024-08-08,2013-01-03,5,38.71274,-9.14142,2,Maria E João,2012-11-13,23,True,1.0,1.0,within an hour
785822,187.0,697,301,Entire home/apt,Misericrdia,Lisboa,3,0.0,1.0,True,4.86,2024-09-02,2012-12-03,24,38.71027,-9.14686,2,Pedro,2012-11-02,65,True,1.0,1.0,within an hour
787004,331.0,340,331,Entire home/apt,Santa Maria Maior,Lisboa,7,3.0,2.0,False,2.46,2024-08-30,2013-05-03,12,38.70981,-9.13384,2,Birds,2012-09-21,71,True,0.96,0.97,within an hour
787134,136.0,148,338,Entire home/apt,Belm,Lisboa,5,3.0,2.0,False,1.04,2024-08-26,2012-12-25,12,38.69779,-9.20347,2,Birds,2012-09-21,33,True,0.96,0.97,within an hour
787414,170.0,144,18,Entire home/apt,Santo Antnio,Lisboa,4,1.0,1.5,True,1.07,2024-09-04,2013-08-16,1,38.71699,-9.14733,4,Pedro,2012-11-14,26,True,1.0,1.0,within an hour
789789,151.0,736,313,Entire home/apt,Misericrdia,Lisboa,4,0.0,1.0,True,5.13,2024-08-28,2012-11-30,24,38.71121,-9.14693,2,Pedro,2012-11-02,58,True,1.0,1.0,within an hour
790907,127.0,709,320,Entire home/apt,Misericrdia,Lisboa,2,0.0,1.0,True,4.96,2024-08-24,2012-12-19,24,38.70898,-9.14708,2,Pedro,2012-11-02,66,True,1.0,1.0,within an hour
791190,169.0,356,137,Entire home/apt,Misericrdia,Lisboa,4,2.0,1.0,True,2.5,2024-08-27,2013-01-01,24,38.70914,-9.1458,2,Pedro,2012-11-02,30,True,1.0,1.0,within an hour
792158,80.0,258,344,Entire home/apt,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Sintra,2,1.0,1.0,True,2.08,2024-09-11,2014-07-11,5,38.79675,-9.39181,2,Burghard,2012-11-17,21,True,1.0,0.98,within an hour
792168,134.0,48,75,Entire home/apt,Estrela,Lisboa,5,3.0,1.0,True,0.34,2024-08-04,2012-12-31,1,38.714973,-9.162873,2,Helena,2012-11-19,17,False,1.0,0.74,within a few hours
794333,200.0,334,320,Entire home/apt,Misericrdia,Lisboa,6,2.0,2.0,True,2.35,2024-07-20,2013-01-06,38,38.71397,-9.14742,2,Patrícia,2014-06-22,23,False,0.99,1.0,within an hour
796929,199.0,328,302,Entire home/apt,So Vicente,Lisboa,4,1.0,1.0,True,2.89,2024-09-01,2015-05-19,3,38.71991,-9.13289,2,Bruno,2012-05-22,80,True,1.0,1.0,within an hour
797650,90.0,163,285,Entire home/apt,Areeiro,Lisboa,2,1.0,1.0,True,1.18,2024-09-07,2013-05-02,4,38.73928,-9.13471,2,Vera,2012-11-20,53,False,1.0,0.98,within an hour
804869,70.0,388,270,Entire home/apt,Santa Maria Maior,Lisboa,2,1.0,1.0,True,2.72,2024-09-07,2013-01-03,1,38.71147,-9.12931,4,Irina,2012-11-25,47,True,1.0,1.0,within an hour
804957,116.0,539,330,Entire home/apt,Arroios,Lisboa,4,1.0,1.0,False,3.78,2024-08-16,2012-12-31,4,38.71648,-9.13857,2,Pedro And Claudia,2012-09-03,32,False,1.0,1.0,within an hour
805264,97.0,245,279,Entire home/apt,Santa Maria Maior,Lisboa,5,3.0,1.0,True,1.72,2024-09-12,2013-01-03,1,38.71022,-9.12776,4,Irina,2012-11-25,43,True,1.0,1.0,within an hour
819589,271.0,135,324,Entire home/apt,Santa Maria Maior,Lisboa,6,2.0,1.0,True,0.96,2024-07-31,2013-02-11,19,38.71314,-9.13701,1,Jose Luz,2010-07-27,6,True,1.0,1.0,within an hour
821922,146.0,13,63,Entire home/apt,Estrela,Lisboa,5,2.0,2.5,False,0.1,2024-03-24,2014-06-11,11,38.70585,-9.16998,3,Try,2011-08-30,2,True,1.0,1.0,within an hour
828063,122.0,66,55,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,False,0.49,2024-07-15,2013-08-13,9,38.7141,-9.14637,4,The 3 Sisters Lisbon,2012-12-06,20,False,1.0,0.99,within an hour
828360,122.0,36,61,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,False,0.28,2024-07-26,2014-04-21,9,38.71245,-9.1482,4,The 3 Sisters Lisbon,2012-12-06,12,False,1.0,0.99,within an hour
829448,245.0,78,26,Entire home/apt,Misericrdia,Lisboa,10,3.0,2.0,False,0.56,2024-08-27,2013-04-15,13,38.70859379713662,-9.15150336921215,3,Priscilia,2015-05-13,26,True,1.0,0.99,within an hour
834653,61.0,185,78,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,False,1.32,2024-08-13,2013-03-02,1,38.70988,-9.14886,2,Milene,2012-12-09,21,False,1.0,0.94,within a few hours
834674,180.0,394,229,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,1.0,False,2.77,2024-08-26,2013-01-02,2,38.71274,-9.12841,4,Prédio Dos Poemas,2012-12-09,45,False,1.0,0.98,within an hour
838844,80.0,439,308,Entire home/apt,Santa Maria Maior,Lisboa,2,1.0,1.0,True,3.08,2024-09-05,2013-01-02,2,38.7152,-9.13492,3,Zé,2012-09-05,38,True,1.0,1.0,within an hour
842105,140.0,451,233,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,1.5,False,3.17,2024-08-28,2013-01-09,2,38.71266,-9.12852,3,Prédio Dos Poemas,2012-12-09,44,False,1.0,0.98,within an hour
842337,25.0,114,294,Entire home/apt,Misericrdia,Lisboa,4,1.0,1.0,False,1.18,2022-05-16,2016-10-09,2,38.71388,-9.14513,1,Luis,2012-12-06,0,False,0.9732574819401446,0.0,a few days or more
845724,101.0,286,156,Entire home/apt,Santa Maria Maior,Lisboa,4,1.0,1.0,True,2.05,2024-09-10,2013-04-07,7,38.71148,-9.12883,3,Lisbon Hideouts,2018-09-04,37,True,1.0,1.0,within an hour
849989,130.0,363,76,Entire home/apt,Santa Maria Maior,Lisboa,8,2.0,1.0,False,2.55,2024-08-22,2013-01-02,12,38.71004569999999,-9.1312373,3,Teresa,2012-05-27,8,False,1.0,1.0,within an hour
850008,119.0,424,315,Entire home/apt,Arroios,Lisboa,6,2.0,1.0,False,3.02,2024-08-04,2013-03-09,4,38.71648,-9.13857,2,Pedro And Claudia,2012-09-03,22,False,1.0,1.0,within an hour
851559,100.0,213,261,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,False,1.6,2024-07-14,2013-10-07,7,38.71009,-9.15004,2,David,2010-06-01,27,False,1.0,1.0,within an hour
852766,116.0,337,238,Entire home/apt,Santo Antnio,Lisboa,4,2.0,1.0,True,2.43,2024-08-28,2013-04-26,1,38.71684,-9.15264,5,Cristina,2010-10-18,37,False,1.0,0.63,within an hour
860424,95.0,195,218,Entire home/apt,Misericrdia,Lisboa,4,1.0,1.0,True,1.43,2024-08-23,2013-07-07,2,38.7114,-9.14432,4,Gonzalo,2012-12-27,44,True,1.0,0.99,within an hour
869312,78.0,377,70,Entire home/apt,Arroios,Lisboa,3,1.0,1.0,False,2.71,2024-09-11,2013-04-16,2,38.72113,-9.14075,3,Joao_and_Vera,2013-01-03,37,True,1.0,1.0,within an hour
870275,128.0,181,335,Entire home/apt,Arroios,Lisboa,2,1.0,1.0,True,1.51,2024-09-04,2014-11-13,104,38.71641,-9.13977,2,Alexandra Pedro And Team,2013-03-30,32,False,1.0,0.99,within an hour
873215,69.0,2,365,Private room,Lourinh e Atalaia,Lourinh,2,1.0,2.0,True,0.01,2015-08-11,2013-08-11,7,39.26432,-9.33019,1,Daniel (Underdog Surf House),2011-03-21,0,False,0.6,0.58,within a day
880865,99.0,312,212,Entire home/apt,Arroios,Lisboa,3,1.0,1.0,True,2.53,2024-09-10,2014-07-25,4,38.71645,-9.13823,2,António,2013-01-10,54,False,1.0,1.0,within an hour
888141,179.0,194,305,Entire home/apt,Santa Maria Maior,Lisboa,5,2.0,1.0,False,1.38,2024-08-07,2013-03-11,1,38.7091,-9.13599,2,Pedro,2013-12-30,5,True,1.0,1.0,within an hour
890016,178.0,317,298,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,True,2.27,2024-09-12,2013-03-29,1,38.710369,-9.143807,2,Diogo,2012-05-31,86,False,1.0,0.96,within an hour
896173,70.0,69,218,Entire home/apt,Campo de Ourique,Lisboa,4,2.0,2.0,True,0.68,2024-08-16,2016-05-17,2,38.72012,-9.16876,3,Gile,2013-01-20,24,False,0.89,1.0,within a day
896591,140.0,254,217,Entire home/apt,Santa Maria Maior,Lisboa,4,1.0,1.0,True,1.79,2024-07-11,2013-01-28,2,38.70758,-9.14022,7,Sandra,2013-01-20,6,False,1.0,0.71,within a few hours
906305,75.0,289,239,Entire home/apt,Misericrdia,Lisboa,3,1.0,1.0,True,2.18,2024-09-06,2013-11-01,4,38.70877,-9.15169,3,Isabel,2013-01-26,31,True,1.0,1.0,within an hour
906831,141.0,146,236,Entire home/apt,Santo Antnio,Lisboa,4,1.0,1.0,True,1.05,2024-07-27,2013-04-12,2,38.7163,-9.14314,3,Laura & Diogo,2013-01-26,13,True,1.0,1.0,within an hour
910109,115.0,60,196,Entire home/apt,Ajuda,Lisboa,4,2.0,2.0,True,0.43,2024-09-10,2013-03-06,2,38.70399084720352,-9.19647446625353,5,André,2013-01-28,19,False,1.0,1.0,within an hour
911777,92.0,100,254,Entire home/apt,Santa Maria Maior,Lisboa,2,1.0,1.0,True,0.73,2024-09-10,2013-06-13,1,38.7131812,-9.1331545,4,Mafalda,2013-01-29,23,False,1.0,1.0,within an hour
913734,110.0,534,211,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,True,3.81,2024-09-11,2013-03-17,1,38.71205,-9.1438,3,Goncalo,2013-01-23,50,True,1.0,1.0,within an hour
919036,100.0,443,155,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,1.0,False,3.14,2024-08-31,2013-02-18,1,38.7114,-9.12767,3,Quiterie,2013-02-02,42,False,1.0,0.92,within a day
919557,72.0,242,276,Entire home/apt,Santa Maria Maior,Lisboa,4,1.0,1.0,False,1.8,2024-09-13,2013-08-22,5,38.71142,-9.12984,2,SamNuno,2012-11-15,30,True,1.0,0.99,within an hour
922585,105.0,318,272,Entire home/apt,Misericrdia,Lisboa,4,1.0,1.0,True,2.31,2024-08-21,2013-05-28,1,38.71226,-9.15092,7,Carla,2013-02-04,10,False,1.0,1.0,within an hour
922645,154.0,29,238,Entire home/apt,Campolide,Lisboa,4,3.0,1.0,False,0.21,2024-08-28,2013-07-07,8,38.72767,-9.1655,3,Augusto,2011-02-23,6,True,0.8,0.89,within an hour
925879,106.0,67,306,Entire home/apt,Ramalhal,Torres Vedras,8,4.0,2.0,False,0.5,2024-07-23,2013-09-03,1,39.14607,-9.23349,3,Ângela,2013-02-05,1,False,1.0,0.91,within an hour
931101,119.0,210,216,Entire home/apt,So Vicente,Lisboa,7,3.0,2.0,True,1.51,2024-09-01,2013-04-22,1,38.71288,-9.12907,2,Luis & Nina,2013-02-08,36,False,1.0,0.88,within a day
935811,87.0,446,304,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,True,3.2,2024-08-31,2013-04-02,1,38.70932,-9.15131,2,Isabel,2012-06-05,65,True,1.0,1.0,within an hour
942483,69.0,5,365,Private room,Lourinh e Atalaia,Lourinh,2,1.0,1.0,True,0.06,2023-09-24,2017-08-02,7,39.26519,-9.3293,1,Daniel (Underdog Surf House),2011-03-21,1,False,0.6,0.58,within a day
942510,29.0,5,365,Shared room,Lourinh e Atalaia,Lourinh,1,2.0,1.0,True,0.05,2023-09-04,2015-10-25,7,39.26546,-9.33042,1,Daniel (Underdog Surf House),2011-03-21,0,False,0.6,0.58,within a day
942922,153.0,329,240,Entire home/apt,Misericrdia,Lisboa,7,3.0,1.0,True,2.38,2024-09-10,2013-05-03,1,38.71098,-9.14835,3,Pedro,2012-09-25,30,False,1.0,1.0,within an hour
643914,179.0,48,308,Entire home/apt,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Oeiras,6,3.0,2.0,False,0.39,2024-08-13,2014-08-02,65,38.69555,-9.29309,3,Albertino,2012-05-14,10,True,1.0,1.0,within an hour
645500,89.0,37,244,Entire home/apt,Ajuda,Lisboa,4,2.0,1.0,False,0.27,2024-08-23,2013-04-01,1,38.70254,-9.1999,4,Rita,2012-05-13,17,True,1.0,1.0,within an hour
646461,171.0,91,282,Entire home/apt,Carcavelos e Parede,Cascais,6,2.0,1.0,False,0.74,2024-09-08,2014-08-31,65,38.68133,-9.33027,3,Albertino,2012-05-14,11,True,1.0,1.0,within an hour
649826,60.0,173,200,Entire home/apt,Santo Antnio,Lisboa,3,1.0,1.0,False,1.37,2023-09-29,2014-05-06,1,38.71586,-9.1509,1,Maria Rosa,2012-08-14,4,True,0.6,1.0,a few days or more
653686,93.0,82,153,Entire home/apt,So Vicente,Lisboa,4,2.0,1.0,False,0.56,2024-09-08,2012-09-14,2,38.71507,-9.13115,5,Tiago,2013-01-07,24,True,1.0,0.97,within a few hours
654182,80.0,40,71,Entire home/apt,Ajuda,Lisboa,2,2.0,1.0,True,0.27,2024-08-07,2012-09-26,1,38.70464,-9.19741,10,Sam,2012-08-17,6,False,1.0,0.89,within a day
656771,125.0,346,202,Entire home/apt,Misericrdia,Lisboa,4,1.0,1.0,True,2.36,2024-08-21,2012-09-01,1,38.71188,-9.14874,2,Daniela,2012-08-19,44,True,0.9,1.0,within a few hours
658135,110.0,5,358,Entire home/apt,Santo Isidoro,Mafra,6,2.0,2.0,False,0.04,2019-08-14,2014-08-17,1,38.99253,-9.39914,7,Monica,2012-08-20,0,False,1.0,0.0,within a day
663710,45.0,25,263,Private room,Santo Antnio,Lisboa,1,1.0,2.0,False,0.18,2023-10-14,2013-08-05,13,38.72148,-9.14355,5,Joel,2011-04-17,1,False,1.0,0.7,within an hour
669690,80.0,310,334,Entire home/apt,So Vicente,Lisboa,2,1.0,1.0,True,3.01,2024-08-25,2016-04-01,1,38.713829040527344,-9.129521369934082,2,Ana Cristina,2012-08-27,39,True,1.0,1.0,within an hour
679226,77.0,233,178,Entire home/apt,Arroios,Lisboa,5,2.0,1.0,False,1.79,2024-08-27,2014-01-03,1,38.72109,-9.1344,3,Nuno,2012-09-03,42,True,1.0,1.0,within an hour
681723,102.0,403,137,Entire home/apt,Santa Maria Maior,Lisboa,3,1.0,1.5,True,2.77,2024-09-04,2012-10-08,2,38.71241,-9.12574,4,Anna + Ricardo,2012-09-04,36,False,1.0,0.93,within an hour
688279,419.0,187,332,Entire home/apt,Misericrdia,Lisboa,8,3.0,2.0,True,1.3,2024-08-10,2012-11-12,19,38.71614,-9.15307,1,Jose Luz,2010-07-27,8,True,1.0,1.0,within an hour
693886,467.0,256,278,Entire home/apt,Penha de Frana,Lisboa,10,5.0,3.0,False,1.84,2024-08-20,2013-04-16,1,38.72409,-9.13139,3,Filipe,2012-09-12,13,False,1.0,1.0,within an hour
696683,120.0,159,327,Entire home/apt,Misericrdia,Lisboa,4,2.0,1.0,True,1.83,2024-09-03,2017-07-31,1,38.71183,-9.15138,2,João,2012-09-14,33,True,1.0,1.0,within an hour
700509,127.0,257,322,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,False,1.76,2024-09-10,2012-09-25,3,38.71281,-9.14677,2,Miguel,2012-05-23,18,True,1.0,1.0,within an hour
701131,124.0,289,332,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,False,2.03,2024-09-12,2013-01-04,1,38.71206,-9.15124,3,José & Maria,2012-07-16,28,False,1.0,0.9,within a few hours
704203,146.0,124,322,Entire home/apt,Misericrdia,Lisboa,4,1.0,1.0,False,0.89,2024-01-28,2013-03-19,3,38.71095,-9.14837,2,Miguel,2012-05-23,5,True,1.0,1.0,within an hour
704462,115.0,372,312,Private room,Santa Maria Maior,Lisboa,2,1.0,1.0,True,2.67,2024-08-31,2013-03-31,7,38.70907,-9.13507,3,Sabina,2011-01-02,36,False,1.0,0.99,within an hour
706077,135.0,269,311,Entire home/apt,Santa Maria Maior,Lisboa,4,1.0,1.0,True,1.85,2024-08-20,2012-10-01,1,38.71326,-9.13509,3,Filipa,2012-09-20,26,True,1.0,1.0,within an hour
706775,131.0,241,336,Entire home/apt,Misericrdia,Lisboa,4,1.0,1.0,False,1.7,2024-09-02,2013-01-29,1,38.7107,-9.1435,2,Silvia,2012-09-21,15,True,1.0,1.0,within an hour
707577,38.0,105,347,Private room,Arroios,Lisboa,2,1.0,1.0,False,0.75,2024-05-26,2013-03-24,5,38.73319,-9.13452,1,Jarbas,2012-07-16,22,True,1.0,1.0,within an hour
713782,360.0,55,312,Entire home/apt,Santa Maria Maior,Lisboa,7,3.0,2.0,False,0.43,2024-05-16,2014-04-19,3,38.7109,-9.14157,3,Simoes,2012-09-25,2,True,1.0,1.0,within an hour
715030,102.0,268,141,Entire home/apt,Santo Antnio,Lisboa,4,1.0,1.0,False,1.97,2024-09-02,2013-07-20,1,38.7178,-9.15326,3,Jorge,2013-05-02,27,False,1.0,1.0,within an hour
715217,70.0,390,175,Entire home/apt,Misericrdia,Lisboa,6,2.0,1.0,True,2.74,2024-09-11,2013-01-02,1,38.70782,-9.14607,2,Pedro,2012-09-26,78,True,1.0,1.0,within an hour
